attack_type,start_time,duration,src,target,protocol,src_port,dst_port,spoofed,packet_cnt,total_bytes,bot_id,cnc_ip,cnc_port,measure_start,measure_end,Unnamed: 0
DP Attack,2024-06-20 11:26:33.133948,60.783985,,94.154.27.16,dns,,,no,6156,6352992,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:31:16.613070,61.338293,,178.37.240.1,udp,,,no,6234,6433488,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:36:09.091843,61.828238,,109.206.201.193,udp,,,no,5442,5616144,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:37:25.669147,61.317106,,93.200.246.242,udp,,,no,5940,6130080,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:39:38.315924,60.934837,,152.89.244.134,dns,,,no,4362,4501584,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:05:49.977709,392.932757,,135.148.136.226,udp,,,no,18807,19408824,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:44:18.191476,73.539428,,176.44.113.239,udp,,,no,450,464400,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:46:40.699580,62.69102,,83.25.232.113,udp,,,no,1458,1504656,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:51:42.062102,60.857634,,91.108.9.20,udp,,,no,7854,8105328,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:53:16.217045,60.700157,,89.64.73.164,dns,,,no,8454,8724528,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:56:42.552191,61.35164,,31.0.33.219,udp,,,no,8862,9145584,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 11:58:26.839132,61.087817,,74.91.124.55,udp,,,no,8664,8941248,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:27:43.058733,497.844923,,184.174.35.100,udp,,,no,8377,8645064,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:03:12.597646,61.334265,,212.182.107.198,udp,,,no,9492,9795744,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:07:28.909688,61.00984,,96.30.201.55,udp,,,no,9138,9430416,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:10:08.350198,60.578095,,62.210.45.10,dns,,,no,9324,9622368,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:13:34.607528,61.313205,,5.252.101.225,udp,,,no,9312,9609984,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:16:06.862946,61.093684,,80.104.145.134,udp,,,no,8214,8476848,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:17:51.939251,61.960843,,208.111.172.9,dns,,,no,9444,9746208,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:19:44.831222,61.078354,,31.0.124.240,dns,,,no,9510,9814320,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:21:48.137923,129.801924,,34.0.250.46,udp,,,no,15528,16024896,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:24:11.957783,61.966017,,23.27.211.152,udp,,,no,5550,5727600,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:25:22.864158,61.062299,,188.147.4.64,udp,,,no,9306,9603792,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:26:30.969807,60.961302,,189.250.0.34,udp,,,no,9360,9659520,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:28:20.373179,30.555918,,66.168.170.217,dns,,,no,4716,4866912,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:29:31.082219,501.828758,,70.70.70.5,dns,,,no,4344,4483008,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:32:37.873532,61.049454,,111.180.196.146,udp,,,no,9336,9634752,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:36:18.950103,61.995084,,89.65.87.169,udp,,,no,5850,6037200,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:42:50.940477,60.968203,,135.148.195.124,udp,,,no,9510,9814320,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:44:42.246676,660.65771,,137.221.105.168,udp,,,no,18882,19486224,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:48:19.133495,30.777042,,24.4.120.133,dns,,,no,4824,4978368,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:48:50.885653,61.029651,,31.0.127.138,udp,,,no,9480,9783360,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:50:41.675372,61.233743,,192.99.62.125,udp,,,no,9444,9746208,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:52:40.883112,61.041218,,46.205.140.39,udp,,,no,9270,9566640,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:56:48.241642,60.681918,,89.64.22.41,udp,,,no,9426,9727632,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 12:59:17.288381,59.863155,,185.56.65.170,dns,,,no,9444,9746208,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 13:00:50.952462,60.19294,,108.61.101.227,udp,,,no,9378,9678096,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 13:03:00.182630,60.73823,,45.79.143.81,udp,,,no,9426,9727632,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 13:08:51.000500,60.906801,,31.182.254.150,udp,,,no,9510,9814320,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 13:12:14.089141,30.833495,,51.8.1.2,udp,,,no,4824,4978368,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 13:16:09.283657,60.686865,,172.200.145.104,udp,,,no,7458,7696656,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 10:38:31,2024-06-20 14:08:11,
DP Attack,2024-06-20 14:42:30.038443,299.149916,,68.50.187.14,udp,,,no,21576,31673568,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 14:36:37,2024-06-20 16:23:41,
DP Attack,2024-06-20 16:15:12.721228,69.672987,,24.105.40.93,udp,,,no,1680,13440,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-20 14:36:37,2024-06-20 16:23:41,
DP Attack,2024-06-21 09:40:15.293111,91.974064,,206.212.246.14,dns,,,no,5748,5931936,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-21 09:32:43,2024-06-21 14:29:12,
DP Attack,2024-06-22 11:24:16.683798,181.041896,,64.224.0.74,udp,,,no,37992,303936,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 10:05:48,2024-06-22 14:38:41,
DP Attack,2024-06-22 16:05:53.955354,30.779764,,70.70.70.5,dns,,,no,3528,3640896,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 14:59:09,2024-06-22 18:37:54,
DP Attack,2024-06-22 16:38:15.086386,61.631725,,134.195.85.180,dns,,,no,7038,7263216,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 14:59:09,2024-06-22 18:37:54,
DP Attack,2024-06-22 16:40:32.725026,61.017048,,75.242.114.69,dns,,,no,6852,7071264,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 14:59:09,2024-06-22 18:37:54,
DP Attack,2024-06-22 19:21:10.336940,61.315452,,90.200.150.29,dns,,,no,7172,7401504,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 18:42:25,2024-06-22 21:44:12,
DP Attack,2024-06-22 20:07:24.781024,60.871305,,90.200.150.29,dns,,,no,7072,7298304,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 18:42:25,2024-06-22 21:44:12,
DP Attack,2024-06-22 21:26:13.253934,30.57488,,70.70.70.9,dns,,,no,3702,3820464,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 18:42:25,2024-06-22 21:44:12,
DP Attack,2024-06-22 21:40:19.031668,233.74081,,76.183.11.105,"udp,dns",,,no,4224,4359168,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-22 18:42:25,2024-06-22 21:44:12,
DP Attack,2024-06-23 10:15:08.519021,60.816668,,73.73.73.72,dns,,,no,7282,7515024,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 13:33:31.960043,31.388905,,188.189.1.145,dns,,,no,3751,3871032,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 09:46:11.241904,351.099981,,84.17.40.11,dns,,,no,21846,22545072,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 10:06:26.569882,59.942363,,198.244.232.97,udp,,,no,7068,7294176,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 13:00:50.394816,61.915422,,73.73.73.72,dns,,,no,5984,6175488,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 10:31:52.089361,61.239581,,90.200.150.29,dns,,,no,5550,5727600,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 12:18:43.606560,60.723764,,104.238.189.195,udp,,,no,7260,7492320,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 12:39:13.085555,61.240915,,15.185.243.31,udp,,,no,7398,7634736,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 12:56:58.492778,127.834792,,20.141.12.34,dns,,,no,5664,5845248,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 13:28:39.901614,168.430665,,15.235.87.112,"udp,dns",,,no,14166,14619312,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 14:58:25.945569,60.385134,,188.189.1.145,dns,,,no,5957,6147624,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 13:39:33.883222,60.627392,,206.212.246.14,dns,,,no,6408,6613056,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 13:55:41.853937,61.471538,,146.59.53.78,udp,,,no,6138,6334416,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 14:02:07.746041,861.570233,,35.145.62.26,udp,,,no,10656,10996992,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 14:23:54.668441,60.663233,,128.116.1.33,udp,,,no,6012,6204384,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 14:36:16.979838,61.355567,,24.167.110.10,dns,,,no,6072,6266304,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 14:37:24.072715,61.268636,,160.3.164.62,udp,,,no,6192,6390144,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 14:53:51.187715,1224.318838,,217.114.194.3,udp,,,no,16410,16935120,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 15:30:39.483226,60.835323,,207.244.252.135,udp,,,no,6072,6266304,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 15:49:41.669961,60.671702,,154.12.240.99,udp,,,no,5994,6185808,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 16:00:36.116043,61.210688,,144.126.146.206,udp,,,no,6180,6377760,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 16:15:15.023735,61.295125,,162.211.121.85,udp,,,no,6078,6272496,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-23 16:32:34.890941,71.069887,,192.81.241.190,udp,,,no,2154,2222928,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-23 09:17:10,2024-06-23 16:58:55,
DP Attack,2024-06-24 11:08:30.668995,198.843611,,181.215.172.29,udp,,,no,10506,15422808,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:10:30.438052,61.902599,,24.122.78.97,dns,,,no,3882,4006224,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:13:23.513580,60.825556,,73.194.159.77,dns,,,no,6210,6408720,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:15:48.523427,60.803085,,73.238.40.17,dns,,,no,6246,6445872,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:16:59.397575,62.913251,,74.98.164.119,dns,,,no,4968,5126976,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:21:02.084684,61.251063,,174.235.48.143,udp,,,no,6336,6538752,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:22:41.929531,61.394795,,68.61.76.101,udp,,,no,6432,6637824,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:25:47.366577,60.970769,,24.187.99.53,dns,,,no,5256,5424192,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 11:43:33.716675,308.594114,,35.196.234.36,udp,,,no,7632,7876224,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 12:49:41.496547,63.863954,,152.89.244.170,dns,,,no,2166,2235312,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 13:27:09.569999,293.944406,,35.238.93.204,udp,,,no,11370,11733840,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 13:36:39.457586,60.888941,,74.141.100.229,udp,,,no,5694,5876208,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 14:13:18.811194,134.54081,,217.20.242.57,udp,,,no,11472,11839104,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 15:14:58.462132,60.051456,,135.148.25.152,udp,,,no,5628,5808096,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 10:01:37,2024-06-24 15:19:27,
DP Attack,2024-06-24 17:43:56.748006,60.656232,,108.61.28.88,udp,,,no,5830,6016560,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 18:33:24.526533,40.88731,,108.61.129.40,udp,,,no,4004,4132128,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:53:45.620812,60.791256,,108.61.32.236,udp,,,no,5896,6084672,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 20:27:40.255902,61.171027,,108.61.129.28,udp,,,no,5401,5573832,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 15:46:44.488527,60.9192,,209.126.2.190,udp,,,no,6852,7071264,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 15:53:51.272686,61.147867,,45.137.246.114,udp,,,no,6984,7207488,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 16:08:26.560114,384.856725,,144.126.144.197,udp,,,no,13398,13826736,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 16:27:58.156111,61.25648,,24.98.58.190,dns,,,no,6936,7157952,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 16:38:19.015462,61.379483,,71.15.18.144,udp,,,no,6936,7157952,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 16:40:39.379152,398.067262,,172.222.14.100,udp,,,no,16176,16693632,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 16:48:37.551237,60.873963,,50.29.189.221,udp,,,no,6642,6854544,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 16:59:17.864802,643.564174,,108.61.130.0/24,udp,,,no,12078,12464496,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:10:44.351364,61.055289,,99.44.193.187,udp,,,no,5796,5981472,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:12:59.891815,60.518568,,72.128.21.28,udp,,,no,5682,5863824,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:14:37.134883,61.274195,,75.128.114.101,udp,,,no,5946,6136272,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:16:12.080002,61.326721,,50.88.160.228,udp,,,no,5940,6130080,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:17:43.984408,61.421935,,108.61.133.157,udp,,,no,5826,6012432,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:21:05.124627,61.28422,,204.112.31.156,udp,,,no,3168,3269376,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:32:07.741460,60.657792,,24.7.184.252,udp,,,no,5880,6068160,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:33:40.331013,61.08135,,50.159.65.138,udp,,,no,5982,6173424,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 18:12:41.252778,51.14914,,108.61.28.89,udp,,,no,4970,5129040,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
DP Attack,2024-06-24 17:45:49.727563,60.696919,,20.157.80.25,udp,,,no,5874,6061968,a9ce0201536afb380206d2ef843eaa025490a268179a115451b344adc594bae2,45.95.169.138,322.0,2024-06-24 15:20:44,2024-06-24 21:41:11,
