ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,end_time,measure_start,measure_end,bot_id,duration,attemp_start,is_cnc,Unnamed: 0
157.145.106.124,37215,yes,2,0,2,0,0,2024-06-20 14:41:45.336501,2024-06-20 14:41:45.336591,2024-06-20 14:39:32,2024-06-20 16:22:40,682895d6,9e-05,0 days 00:02:13.336501,False,
41.18.58.194,37215,no,5,0,5,0,0,2024-06-21 09:33:24.430339,2024-06-21 09:33:24.432027,2024-06-21 09:32:56,2024-06-21 14:29:19,682895d6,0.001688,0 days 00:00:28.430339,False,
36.209.200.177,37215,yes,4,0,4,0,0,2024-06-21 09:35:26.247077,2024-06-21 09:35:26.247236,2024-06-21 09:32:56,2024-06-21 14:29:19,682895d6,0.000159,0 days 00:02:30.247077,False,
197.47.81.203,37215,yes,3,0,3,0,0,2024-06-21 09:35:26.247747,2024-06-21 09:35:26.247922,2024-06-21 09:32:56,2024-06-21 14:29:19,682895d6,0.000175,0 days 00:02:30.247747,False,
41.80.233.144,37215,yes,5,0,5,0,0,2024-06-21 09:35:26.248496,2024-06-21 09:35:26.249307,2024-06-21 09:32:56,2024-06-21 14:29:19,682895d6,0.000811,0 days 00:02:30.248496,False,
102.253.46.153,37215,yes,4,0,4,0,0,2024-06-21 09:35:26.250188,2024-06-21 09:35:26.250405,2024-06-21 09:32:56,2024-06-21 14:29:19,682895d6,0.000217,0 days 00:02:30.250188,False,
222.80.198.88,37215,no,9,0,9,0,0,2024-06-21 14:39:42.375908,2024-06-21 14:39:42.376540,2024-06-21 14:39:27,2024-06-21 16:16:19,682895d6,0.000632,0 days 00:00:15.375908,False,
157.123.4.181,37215,yes,9,0,9,0,0,2024-06-21 14:41:43.519056,2024-06-21 14:41:43.519732,2024-06-21 14:39:27,2024-06-21 16:16:19,682895d6,0.000676,0 days 00:02:16.519056,False,
102.224.184.200,37215,no,4,0,4,0,0,2024-06-22 10:06:01.762169,2024-06-22 10:06:01.762494,2024-06-22 10:05:49,2024-06-22 14:38:48,682895d6,0.000325,0 days 00:00:12.762169,False,
156.170.13.174,37215,yes,2,0,2,0,0,2024-06-22 10:08:01.287728,2024-06-22 10:08:01.287736,2024-06-22 10:05:49,2024-06-22 14:38:48,682895d6,8e-06,0 days 00:02:12.287728,False,
197.35.159.214,37215,no,3,0,3,0,0,2024-06-22 14:59:27.682832,2024-06-22 14:59:27.683464,2024-06-22 14:59:10,2024-06-22 18:37:55,682895d6,0.000632,0 days 00:00:17.682832,False,
157.158.60.194,37215,yes,3,0,3,0,0,2024-06-22 15:01:24.861127,2024-06-22 15:01:24.861378,2024-06-22 14:59:10,2024-06-22 18:37:55,682895d6,0.000251,0 days 00:02:14.861127,False,
41.121.115.149,37215,yes,3,0,3,0,0,2024-06-22 15:01:24.861380,2024-06-22 15:01:24.861388,2024-06-22 14:59:10,2024-06-22 18:37:55,682895d6,8e-06,0 days 00:02:14.861380,False,
102.154.138.79,37215,yes,5,0,5,0,0,2024-06-22 15:01:24.861671,2024-06-22 15:01:24.861974,2024-06-22 14:59:10,2024-06-22 18:37:55,682895d6,0.000303,0 days 00:02:14.861671,False,
41.8.169.132,37215,no,2,0,2,0,0,2024-06-22 18:42:41.809414,2024-06-22 18:42:41.809643,2024-06-22 18:42:25,2024-06-22 21:44:13,682895d6,0.000229,0 days 00:00:16.809414,False,
46.254.190.202,37215,yes,2,0,2,0,0,2024-06-22 18:44:39.612636,2024-06-22 18:44:39.612708,2024-06-22 18:42:25,2024-06-22 21:44:13,682895d6,7.2e-05,0 days 00:02:14.612636,False,
49.124.175.219,37215,yes,5,0,5,0,0,2024-06-22 18:44:39.612997,2024-06-22 18:44:39.613310,2024-06-22 18:42:25,2024-06-22 21:44:13,682895d6,0.000313,0 days 00:02:14.612997,False,
157.192.227.51,37215,yes,5,0,5,0,0,2024-06-22 18:44:39.613314,2024-06-22 18:44:39.613712,2024-06-22 18:42:25,2024-06-22 21:44:13,682895d6,0.000398,0 days 00:02:14.613314,False,
117.130.31.131,37215,no,3,0,3,0,0,2024-06-23 09:17:22.504156,2024-06-23 09:17:22.504981,2024-06-23 09:17:10,2024-06-23 16:59:01,682895d6,0.000825,0 days 00:00:12.504156,False,
102.87.152.65,37215,yes,10,0,10,0,0,2024-06-23 09:19:28.402139,2024-06-23 09:19:28.404742,2024-06-23 09:17:10,2024-06-23 16:59:01,682895d6,0.002603,0 days 00:02:18.402139,False,
178.60.74.105,37215,yes,3,0,3,0,0,2024-06-23 09:19:28.404981,2024-06-23 09:19:28.405136,2024-06-23 09:17:10,2024-06-23 16:59:01,682895d6,0.000155,0 days 00:02:18.404981,False,
102.136.99.187,37215,yes,6,0,6,0,0,2024-06-23 09:19:28.405228,2024-06-23 09:19:28.406518,2024-06-23 09:17:10,2024-06-23 16:59:01,682895d6,0.00129,0 days 00:02:18.405228,False,
102.191.249.46,37215,yes,9,0,9,0,0,2024-06-23 09:19:28.406520,2024-06-23 09:19:28.406538,2024-06-23 09:17:10,2024-06-23 16:59:01,682895d6,1.8e-05,0 days 00:02:18.406520,False,
109.139.52.220,37215,no,2,0,2,0,0,2024-06-24 10:01:56.390431,2024-06-24 10:01:56.390434,2024-06-24 10:01:37,2024-06-24 12:16:55,682895d6,3e-06,0 days 00:00:19.390431,False,
154.204.178.164,61189,no,28,0,28,0,0,2024-06-20 10:03:20.038588,2024-06-20 10:05:47.431590,2024-06-20 10:03:04,2024-06-20 10:05:49,8.26e+284,147.393002,0 days 00:00:16.038588,True,
154.204.178.164,61189,no,70,0,59,0,11,2024-06-20 10:10:12.003848,2024-06-20 10:15:44.249843,2024-06-20 10:09:51,2024-06-20 10:15:44,8.26e+284,332.245995,0 days 00:00:21.003848,True,
154.204.178.164,61189,no,920,0,913,0,7,2024-06-20 10:20:44.101681,2024-06-20 11:51:38.941330,2024-06-20 10:20:09,2024-06-20 11:51:46,8.26e+284,5454.839649,0 days 00:00:35.101681,True,
154.204.178.164,61189,no,1740,0,896,0,844,2024-06-20 14:39:47.123378,2024-06-20 16:21:55.793860,2024-06-20 14:39:32,2024-06-20 16:21:56,8.26e+284,6128.670482,0 days 00:00:15.123378,True,
154.204.178.164,61189,no,6177,0,3112,0,3065,2024-06-21 09:33:32.375547,2024-06-21 14:29:14.440544,2024-06-21 09:32:58,2024-06-21 14:29:15,8.26e+284,17742.064997,0 days 00:00:34.375547,True,
154.204.178.164,61189,no,2180,0,1116,0,1064,2024-06-21 14:39:45.504942,2024-06-21 16:16:16.164736,2024-06-21 14:39:27,2024-06-21 16:16:21,8.26e+284,5790.659794,0 days 00:00:18.504942,True,
154.204.178.164,61189,no,5936,0,2994,0,2942,2024-06-22 10:06:03.937533,2024-06-22 14:38:42.848144,2024-06-22 10:05:49,2024-06-22 14:38:45,8.26e+284,16358.910611,0 days 00:00:14.937533,True,
154.204.178.164,61189,no,4991,0,2529,0,2462,2024-06-22 14:59:28.869654,2024-06-22 18:37:54.642852,2024-06-22 14:59:10,2024-06-22 18:37:59,8.26e+284,13105.773198,0 days 00:00:18.869654,True,
154.204.178.164,61189,no,4124,0,2091,0,2033,2024-06-22 18:42:43.781669,2024-06-22 21:44:07.554074,2024-06-22 18:42:25,2024-06-22 21:44:11,8.26e+284,10883.772405,0 days 00:00:18.781669,True,
154.204.178.164,61189,no,10404,0,5229,0,5175,2024-06-23 09:17:25.342318,2024-06-23 16:58:58.270861,2024-06-23 09:17:10,2024-06-23 16:58:59,8.26e+284,27692.928543,0 days 00:00:15.342318,True,
154.204.178.164,61189,no,3076,0,1573,0,1503,2024-06-24 10:01:56.751642,2024-06-24 12:17:33.135369,2024-06-24 10:01:37,2024-06-24 12:17:35,8.26e+284,8136.383727,0 days 00:00:19.751642,True,
45.87.247.120,4258,no,24,0,23,0,1,2024-06-20 10:03:37.988566,2024-06-20 10:05:38.490015,2024-06-20 10:03:05,2024-06-20 10:05:50,2d31c76a,120.501449,0 days 00:00:32.988566,True,
45.87.247.120,4258,no,1029,0,890,0,139,2024-06-20 10:23:29.102415,2024-06-20 11:51:46.404685,2024-06-20 10:23:08,2024-06-20 11:51:47,2d31c76a,5297.30227,0 days 00:00:21.102415,True,
45.87.247.120,4258,no,1005,0,869,0,136,2024-06-20 14:39:47.997550,2024-06-20 16:22:32.401337,2024-06-20 14:39:33,2024-06-20 16:22:40,2d31c76a,6164.403787,0 days 00:00:14.997550,True,
45.87.247.120,4258,no,3298,0,2830,0,468,2024-06-21 09:33:36.378480,2024-06-21 14:27:49.729010,2024-06-21 09:33:02,2024-06-21 14:29:11,2d31c76a,17653.35053,0 days 00:00:34.378480,True,
45.87.247.120,4258,no,1150,0,994,0,156,2024-06-21 14:39:46.474274,2024-06-21 16:16:13.588959,2024-06-21 14:39:27,2024-06-21 16:16:20,2d31c76a,5787.114685,0 days 00:00:19.474274,True,
45.87.247.120,4258,no,3193,0,2727,0,466,2024-06-22 10:06:04.691220,2024-06-22 14:38:47.553149,2024-06-22 10:05:49,2024-06-22 14:38:48,2d31c76a,16362.861929,0 days 00:00:15.691220,True,
45.87.247.120,4258,no,2656,0,2261,0,395,2024-06-22 14:59:29.752342,2024-06-22 18:37:55.042202,2024-06-22 14:59:10,2024-06-22 18:37:55,2d31c76a,13105.28986,0 days 00:00:19.752342,True,
45.87.247.120,4258,no,2213,0,1879,0,334,2024-06-22 18:42:47.851001,2024-06-22 21:44:12.307468,2024-06-22 18:42:25,2024-06-22 21:44:13,2d31c76a,10884.456467,0 days 00:00:22.851001,True,
45.87.247.120,4258,no,5464,0,4690,0,774,2024-06-23 09:17:26.517893,2024-06-23 16:59:01.063901,2024-06-23 09:17:13,2024-06-23 16:59:02,2d31c76a,27694.546008,0 days 00:00:13.517893,True,
45.87.247.120,4258,no,1620,0,1397,0,223,2024-06-24 10:01:56.439985,2024-06-24 12:17:39.193264,2024-06-24 10:01:37,2024-06-24 12:17:53,2d31c76a,8142.753279,0 days 00:00:19.439985,True,
0.70.234.112,37215,no,7,0,7,0,0,2024-06-21 10:54:12.282747,2024-06-21 10:54:12.284086,2024-06-21 10:53:49,2024-06-21 14:29:10,75319078,0.001339,0 days 00:00:23.282747,True,
156.223.53.191,37215,yes,2,0,2,0,0,2024-06-21 10:56:09.351854,2024-06-21 10:56:09.351984,2024-06-21 10:53:49,2024-06-21 14:29:10,75319078,0.00013,0 days 00:02:20.351854,False,
0.70.234.112,37215,no,7,0,7,0,0,2024-06-21 14:40:09.435932,2024-06-21 14:40:09.436461,2024-06-21 14:39:48,2024-06-21 16:16:20,75319078,0.000529,0 days 00:00:21.435932,True,
197.73.206.81,37215,no,3,0,3,0,0,2024-06-22 10:06:22.804369,2024-06-22 10:06:22.805179,2024-06-22 10:05:59,2024-06-22 14:38:48,75319078,0.00081,0 days 00:00:23.804369,False,
0.70.234.112,37215,no,7,0,7,0,0,2024-06-22 14:59:47.792504,2024-06-22 14:59:47.793068,2024-06-22 14:59:28,2024-06-22 18:37:56,75319078,0.000564,0 days 00:00:19.792504,True,
157.241.205.185,37215,yes,2,0,2,0,0,2024-06-22 15:01:44.360034,2024-06-22 15:01:44.360106,2024-06-22 14:59:28,2024-06-22 18:37:56,75319078,7.2e-05,0 days 00:02:16.360034,False,
197.100.225.106,37215,yes,2,0,2,0,0,2024-06-22 15:01:44.360193,2024-06-22 15:01:44.360259,2024-06-22 14:59:28,2024-06-22 18:37:56,75319078,6.6e-05,0 days 00:02:16.360193,False,
41.130.114.213,37215,no,6,0,6,0,0,2024-06-22 18:43:05.810278,2024-06-22 18:43:05.810759,2024-06-22 18:42:44,2024-06-22 21:44:14,75319078,0.000481,0 days 00:00:21.810278,False,
102.179.56.57,37215,yes,4,0,4,0,0,2024-06-22 18:45:01.314123,2024-06-22 18:45:01.314370,2024-06-22 18:42:44,2024-06-22 21:44:14,75319078,0.000247,0 days 00:02:17.314123,False,
197.13.121.57,37215,yes,10,0,10,0,0,2024-06-22 18:45:01.314441,2024-06-22 18:45:01.315343,2024-06-22 18:42:44,2024-06-22 21:44:14,75319078,0.000902,0 days 00:02:17.314441,False,
157.56.83.223,37215,no,3,0,3,0,0,2024-06-23 09:17:39.452662,2024-06-23 09:17:39.453418,2024-06-23 09:17:15,2024-06-23 16:59:02,75319078,0.000756,0 days 00:00:24.452662,False,
157.215.240.244,37215,yes,4,0,4,0,0,2024-06-23 09:19:35.627139,2024-06-23 09:19:35.627321,2024-06-23 09:17:15,2024-06-23 16:59:02,75319078,0.000182,0 days 00:02:20.627139,False,
197.92.44.11,37215,no,4,0,4,0,0,2024-06-24 10:02:18.488292,2024-06-24 10:02:18.489038,2024-06-24 10:01:57,2024-06-24 12:18:11,75319078,0.000746,0 days 00:00:21.488292,False,
41.187.140.145,37215,yes,2,0,2,0,0,2024-06-24 10:04:15.596070,2024-06-24 10:04:15.596114,2024-06-24 10:01:57,2024-06-24 12:18:11,75319078,4.4e-05,0 days 00:02:18.596070,False,
102.33.233.157,37215,no,3,0,3,0,0,2024-06-24 09:34:21.394665,2024-06-24 09:34:21.394809,2024-06-24 09:34:08,2024-06-24 15:19:21,95739ffd,0.000144,0 days 00:00:13.394665,True,
197.217.176.182,37215,yes,3,0,3,0,0,2024-06-24 09:36:16.580783,2024-06-24 09:36:16.580879,2024-06-24 09:34:08,2024-06-24 15:19:21,95739ffd,9.6e-05,0 days 00:02:08.580783,False,
156.252.59.70,37215,no,7,0,7,0,0,2024-06-24 15:21:17.550733,2024-06-24 15:21:17.551573,2024-06-24 15:20:56,2024-06-24 21:41:07,95739ffd,0.00084,0 days 00:00:21.550733,False,
157.30.69.21,37215,yes,3,0,3,0,0,2024-06-25 09:50:13.413770,2024-06-25 09:50:13.413851,2024-06-25 09:47:55,2024-06-25 21:34:37,95739ffd,8.1e-05,0 days 00:02:18.413770,False,
41.58.77.219,37215,yes,4,0,4,0,0,2024-06-25 09:50:13.413910,2024-06-25 09:50:13.414026,2024-06-25 09:47:55,2024-06-25 21:34:37,95739ffd,0.000116,0 days 00:02:18.413910,False,
157.187.17.191,37215,no,2,0,2,0,0,2024-06-26 09:46:17.341129,2024-06-26 09:46:17.341258,2024-06-26 09:45:53,2024-06-26 15:49:19,95739ffd,0.000129,0 days 00:00:24.341129,False,
41.211.159.89,37215,yes,2,0,2,0,0,2024-06-26 09:48:13.678025,2024-06-26 09:48:13.678068,2024-06-26 09:45:53,2024-06-26 15:49:19,95739ffd,4.3e-05,0 days 00:02:20.678025,False,
197.187.20.182,37215,yes,3,0,3,0,0,2024-06-26 09:48:13.678121,2024-06-26 09:48:13.678221,2024-06-26 09:45:53,2024-06-26 15:49:19,95739ffd,0.0001,0 days 00:02:20.678121,False,
197.141.112.61,37215,yes,5,0,5,0,0,2024-06-26 09:48:13.678283,2024-06-26 09:48:13.678461,2024-06-26 09:45:53,2024-06-26 15:49:19,95739ffd,0.000178,0 days 00:02:20.678283,False,
157.198.79.93,37215,no,2,0,2,0,0,2024-06-26 17:42:59.332242,2024-06-26 17:42:59.332369,2024-06-26 17:42:38,2024-06-26 22:59:10,95739ffd,0.000127,0 days 00:00:21.332242,False,
157.101.16.51,37215,yes,3,0,3,0,0,2024-06-26 17:44:55.063602,2024-06-26 17:44:55.063710,2024-06-26 17:42:38,2024-06-26 22:59:10,95739ffd,0.000108,0 days 00:02:17.063602,False,
32.111.187.10,37215,yes,4,0,4,0,0,2024-06-26 17:44:55.063820,2024-06-26 17:44:55.063940,2024-06-26 17:42:38,2024-06-26 22:59:10,95739ffd,0.00012,0 days 00:02:17.063820,False,
14.231.69.151,37215,yes,2,0,2,0,0,2024-06-26 17:44:55.063996,2024-06-26 17:44:55.064034,2024-06-26 17:42:38,2024-06-26 22:59:10,95739ffd,3.8e-05,0 days 00:02:17.063996,False,
156.42.41.11,37215,no,3,0,3,0,0,2024-06-27 10:02:39.415232,2024-06-27 10:02:39.415416,2024-06-27 10:02:15,2024-06-27 16:02:36,95739ffd,0.000184,0 days 00:00:24.415232,False,
13.54.199.241,37215,yes,2,0,2,0,0,2024-06-27 10:04:35.880063,2024-06-27 10:04:35.880147,2024-06-27 10:02:15,2024-06-27 16:02:36,95739ffd,8.4e-05,0 days 00:02:20.880063,False,
102.102.83.245,37215,yes,7,0,7,0,0,2024-06-27 10:04:35.880391,2024-06-27 10:04:35.881028,2024-06-27 10:02:15,2024-06-27 16:02:36,95739ffd,0.000637,0 days 00:02:20.880391,False,
102.211.113.50,37215,no,5,0,5,0,0,2024-06-27 17:57:58.462966,2024-06-27 17:57:58.463457,2024-06-27 17:57:38,2024-06-27 21:59:48,95739ffd,0.000491,0 days 00:00:20.462966,False,
160.30.176.52,37215,yes,2,0,2,0,0,2024-06-27 17:59:56.542603,2024-06-27 17:59:56.542870,2024-06-27 17:57:38,2024-06-27 21:59:48,95739ffd,0.000267,0 days 00:02:18.542603,False,
156.29.217.128,37215,yes,2,0,2,0,0,2024-06-27 17:59:56.543110,2024-06-27 17:59:56.543613,2024-06-27 17:57:38,2024-06-27 21:59:48,95739ffd,0.000503,0 days 00:02:18.543110,False,
41.244.132.228,37215,yes,3,0,3,0,0,2024-06-27 17:59:56.544044,2024-06-27 17:59:56.544197,2024-06-27 17:57:38,2024-06-27 21:59:48,95739ffd,0.000153,0 days 00:02:18.544044,False,
102.27.151.123,37215,no,2,0,2,0,0,2024-06-28 09:36:04.394749,2024-06-28 09:36:04.395528,2024-06-28 09:35:43,2024-06-28 15:47:24,95739ffd,0.000779,0 days 00:00:21.394749,False,
102.151.188.219,37215,yes,2,0,2,0,0,2024-06-28 09:38:03.161679,2024-06-28 09:38:03.161743,2024-06-28 09:35:43,2024-06-28 15:47:24,95739ffd,6.4e-05,0 days 00:02:20.161679,False,
197.175.168.253,37215,yes,4,0,4,0,0,2024-06-28 09:38:03.161998,2024-06-28 09:38:03.162170,2024-06-28 09:35:43,2024-06-28 15:47:24,95739ffd,0.000172,0 days 00:02:20.161998,False,
197.141.87.151,37215,no,2,0,2,0,0,2024-06-28 16:10:54.427293,2024-06-28 16:10:54.427679,2024-06-28 16:10:34,2024-06-28 19:58:03,95739ffd,0.000386,0 days 00:00:20.427293,False,
34.8.215.141,37215,yes,4,0,4,0,0,2024-06-28 16:12:51.238286,2024-06-28 16:12:51.238464,2024-06-28 16:10:34,2024-06-28 19:58:03,95739ffd,0.000178,0 days 00:02:17.238286,False,
157.187.93.8,37215,yes,2,0,2,0,0,2024-06-28 16:12:51.238607,2024-06-28 16:12:51.238654,2024-06-28 16:10:34,2024-06-28 19:58:03,95739ffd,4.7e-05,0 days 00:02:17.238607,False,
92.249.48.84,56744,no,363,0,360,0,3,2024-06-24 09:33:54.353363,2024-06-24 09:57:04.606241,2024-06-24 09:33:38,2024-06-24 15:19:25,88eec0fd,1390.252878,0 days 00:00:16.353363,True,
92.249.48.84,56744,no,431,0,364,0,67,2024-06-24 15:21:02.521080,2024-06-24 15:44:28.243669,2024-06-24 15:20:44,2024-06-24 21:41:10,88eec0fd,1405.722589,0 days 00:00:18.521080,True,
92.249.48.84,56744,no,459,0,386,0,73,2024-06-25 09:48:32.634626,2024-06-25 10:11:46.811486,2024-06-25 09:47:59,2024-06-25 19:39:23,88eec0fd,1394.17686,0 days 00:00:33.634626,True,
92.249.48.84,56744,no,445,0,374,0,71,2024-06-25 19:42:00.521027,2024-06-25 20:05:16.649792,2024-06-25 19:41:37,2024-06-25 21:34:39,88eec0fd,1396.128765,0 days 00:00:23.521027,True,
92.249.48.84,56744,no,432,0,364,0,68,2024-06-26 09:46:03.334146,2024-06-26 10:09:30.454342,2024-06-26 09:45:49,2024-06-26 15:49:20,88eec0fd,1407.120196,0 days 00:00:14.334146,True,
92.249.48.84,56744,no,420,0,356,0,64,2024-06-26 17:42:32.273911,2024-06-26 18:05:49.305526,2024-06-26 17:42:20,2024-06-26 22:59:21,88eec0fd,1397.031615,0 days 00:00:12.273911,True,
92.249.48.84,56744,no,427,0,359,0,68,2024-06-27 10:02:22.425252,2024-06-27 10:25:49.731915,2024-06-27 10:02:10,2024-06-27 16:02:23,88eec0fd,1407.306663,0 days 00:00:12.425252,True,
92.249.48.84,56744,no,450,0,333,0,117,2024-06-27 17:57:42.516189,2024-06-27 18:20:57.336987,2024-06-27 17:57:31,2024-06-27 21:59:52,88eec0fd,1394.820798,0 days 00:00:11.516189,True,
92.249.48.84,56744,no,442,0,373,0,69,2024-06-28 09:35:51.433652,2024-06-28 09:59:16.624565,2024-06-28 09:35:34,2024-06-28 15:47:28,88eec0fd,1405.190913,0 days 00:00:17.433652,True,
92.249.48.84,56744,no,442,0,319,0,123,2024-06-28 16:10:33.356800,2024-06-28 16:33:55.516013,2024-06-28 16:10:17,2024-06-28 19:58:04,88eec0fd,1402.159213,0 days 00:00:16.356800,True,
158.160.165.142,4258,no,8051,0,4051,0,4000,2024-06-26 09:46:07.435786,2024-06-26 15:49:10.815267,2024-06-26 09:45:49,2024-06-26 15:49:15,70ff7828,21783.379481,0 days 00:00:18.435786,True,
158.160.165.142,4258,no,7072,0,3562,0,3510,2024-06-26 17:42:32.341866,2024-06-26 22:59:27.646978,2024-06-26 17:42:20,2024-06-26 22:59:28,70ff7828,19015.305112,0 days 00:00:12.341866,True,
158.160.165.142,4258,no,7630,0,4095,0,3535,2024-06-27 10:02:25.321937,2024-06-27 16:02:20.490602,2024-06-27 10:02:10,2024-06-27 16:02:21,70ff7828,21595.168665,0 days 00:00:15.321937,True,
158.160.165.142,4258,no,5393,0,2739,0,2654,2024-06-27 17:57:45.513433,2024-06-27 21:59:46.447228,2024-06-27 17:57:34,2024-06-27 21:59:49,70ff7828,14520.933795,0 days 00:00:11.513433,True,
158.160.165.142,4258,no,8148,0,4100,0,4048,2024-06-28 09:35:52.481594,2024-06-28 15:47:19.479576,2024-06-28 09:35:34,2024-06-28 15:47:24,70ff7828,22286.997982,0 days 00:00:18.481594,True,
158.160.165.142,4258,no,5090,0,2571,0,2519,2024-06-28 16:10:32.387648,2024-06-28 19:57:59.604778,2024-06-28 16:10:17,2024-06-28 19:58:00,70ff7828,13647.21713,0 days 00:00:15.387648,True,
197.180.41.154,37215,no,2,0,2,0,0,2024-06-26 09:28:33.381685,2024-06-26 09:28:39.382432,2024-06-26 09:28:19,2024-06-26 15:49:06,9b3729cf,6.000747,0 days 00:00:14.381685,True,
156.251.245.70,37215,no,2,0,2,0,0,2024-06-26 17:42:41.561300,2024-06-26 17:42:45.439403,2024-06-26 17:42:20,2024-06-26 22:59:18,9b3729cf,3.878103,0 days 00:00:21.561300,False,
41.145.103.178,37215,no,2,0,2,0,0,2024-06-27 10:02:29.255807,2024-06-27 10:02:31.222237,2024-06-27 10:02:10,2024-06-27 16:02:20,9b3729cf,1.96643,0 days 00:00:19.255807,False,
156.192.139.199,37215,no,2,0,2,0,0,2024-06-27 17:57:48.370587,2024-06-27 17:57:48.461759,2024-06-27 17:57:34,2024-06-27 21:59:54,9b3729cf,0.091172,0 days 00:00:14.370587,False,
156.208.233.89,37215,no,2,0,2,0,0,2024-06-28 09:54:59.469650,2024-06-28 09:54:59.490283,2024-06-28 09:54:32,2024-06-28 15:47:24,9b3729cf,0.020633,0 days 00:00:27.469650,False,
102.91.23.197,37215,no,2,0,2,0,0,2024-06-28 16:10:36.504579,2024-06-28 16:10:37.637356,2024-06-28 16:10:17,2024-06-28 19:58:01,9b3729cf,1.132777,0 days 00:00:19.504579,False,
92.249.48.76,56744,no,365,0,364,0,1,2024-06-27 09:47:31.355724,2024-06-27 10:10:39.692108,2024-06-27 09:47:01,2024-06-27 16:02:25,52f43907,1388.336384,0 days 00:00:30.355724,True,
92.249.48.76,56744,no,457,0,337,0,120,2024-06-27 17:57:48.325712,2024-06-27 18:21:07.406795,2024-06-27 17:57:31,2024-06-27 21:59:52,52f43907,1399.081083,0 days 00:00:17.325712,True,
92.249.48.76,56744,no,441,0,371,0,70,2024-06-28 09:35:56.443133,2024-06-28 09:59:23.705518,2024-06-28 09:35:34,2024-06-28 15:47:30,52f43907,1407.262385,0 days 00:00:22.443133,True,
92.249.48.76,56744,no,456,0,332,0,124,2024-06-28 16:10:38.471473,2024-06-28 16:34:10.049510,2024-06-28 16:10:17,2024-06-28 19:58:05,52f43907,1411.578037,0 days 00:00:21.471473,True,
213.202.208.9,56744,no,2113,2983,84,0,0,2024-06-27 09:47:28.330707,2024-06-27 15:37:53.244943,2024-06-27 09:47:05,2024-06-27 16:02:35,20c43d5c,21024.914236,0 days 00:00:23.330707,True,
213.202.208.9,56744,no,1957,2272,192,0,26,2024-06-27 17:57:48.488786,2024-06-27 21:57:14.659761,2024-06-27 17:57:32,2024-06-27 21:59:54,20c43d5c,14366.170975,0 days 00:00:16.488786,True,
213.202.208.9,56744,no,2462,3057,129,0,0,2024-06-28 09:36:01.549540,2024-06-28 15:29:43.667442,2024-06-28 09:35:34,2024-06-28 15:47:29,20c43d5c,21222.117902,0 days 00:00:27.549540,True,
213.202.208.9,56744,no,1843,2238,132,0,16,2024-06-28 16:10:39.513228,2024-06-28 19:53:45.987777,2024-06-28 16:10:17,2024-06-28 19:58:02,20c43d5c,13386.474549,0 days 00:00:22.513228,True,
45.90.13.207,59666,no,1756,1721,101,0,0,2024-06-27 09:47:33.270185,2024-06-27 16:01:37.040673,2024-06-27 09:47:04,2024-06-27 16:02:19,5f2ac36f,22443.770488,0 days 00:00:29.270185,True,
45.90.13.207,7777,no,217787,955417,38285,0,12409,2024-06-27 09:47:33.320543,2024-06-27 16:02:20.060304,2024-06-27 09:47:04,2024-06-27 16:02:19,5f2ac36f,22486.739761,0 days 00:00:29.320543,True,
38.154.238.194,22,yes,5,0,5,0,0,2024-06-27 15:34:36.789384,2024-06-27 15:34:52.459451,2024-06-27 09:47:04,2024-06-27 16:02:19,5f2ac36f,15.670067,0 days 05:47:32.789384,False,
45.90.13.207,59666,no,1067,938,126,0,1,2024-06-27 17:57:49.455707,2024-06-27 21:59:37.587963,2024-06-27 17:57:32,2024-06-27 21:59:55,5f2ac36f,14508.132256,0 days 00:00:17.455707,True,
45.90.13.207,7777,no,9016,35048,2087,0,1115,2024-06-27 17:57:51.358048,2024-06-27 18:21:36.777004,2024-06-27 17:57:32,2024-06-27 21:59:55,5f2ac36f,1425.418956,0 days 00:00:19.358048,True,
45.90.13.207,7777,no,282,1379,67,0,0,2024-06-28 09:36:02.318821,2024-06-28 09:41:14.761516,2024-06-28 09:35:38,2024-06-28 15:47:32,5f2ac36f,312.442695,0 days 00:00:24.318821,True,
45.90.13.207,59666,no,107,5,101,0,0,2024-06-28 09:36:02.673394,2024-06-28 09:40:41.533084,2024-06-28 09:35:38,2024-06-28 15:47:32,5f2ac36f,278.85969,0 days 00:00:24.673394,True,
45.90.13.207,59666,no,994,889,104,0,0,2024-06-28 16:10:40.302342,2024-06-28 19:58:01.402908,2024-06-28 16:10:17,2024-06-28 19:58:07,5f2ac36f,13641.100566,0 days 00:00:23.302342,True,
45.90.13.207,7777,no,5818,18790,1729,0,1027,2024-06-28 16:10:41.303972,2024-06-28 16:31:54.936661,2024-06-28 16:10:17,2024-06-28 19:58:07,5f2ac36f,1273.632689,0 days 00:00:24.303972,True,
