ip,port,is_new,packet_cnt,total_bytes,syn_cnt,fin_cnt,rst_cnt,start_time,duration
154.64.245.126,47654,yes,1,0,1,0,0,2024-06-22 17:45:17.756588,0:00:00
154.64.245.126,25912,yes,1,0,1,0,0,2024-06-22 17:45:17.760001,0:00:00
154.64.245.126,14440,yes,1,0,1,0,0,2024-06-22 17:45:17.763171,0:00:00
154.64.245.126,14443,yes,1,0,1,0,0,2024-06-22 17:45:17.766202,0:00:00
154.64.245.126,55142,yes,1,0,1,0,0,2024-06-22 17:45:17.769489,0:00:00
154.64.245.126,46141,yes,1,0,1,0,0,2024-06-22 17:45:17.773879,0:00:00
154.64.245.126,33282,yes,1,0,1,0,0,2024-06-22 17:45:17.778153,0:00:00
154.64.245.126,8683,yes,1,0,1,0,0,2024-06-22 17:45:17.781697,0:00:00
154.64.245.126,31950,yes,1,0,1,0,0,2024-06-22 17:45:17.785736,0:00:00
154.64.245.126,58461,yes,1,0,1,0,0,2024-06-22 17:45:17.789464,0:00:00
154.64.245.126,32811,yes,1,0,1,0,0,2024-06-22 17:45:17.793254,0:00:00
154.64.245.126,34855,yes,1,0,1,0,0,2024-06-22 17:45:17.796842,0:00:00
154.64.245.126,7937,yes,1,0,1,0,0,2024-06-22 17:45:17.800755,0:00:00
154.64.245.126,12593,yes,1,0,1,0,0,2024-06-22 17:45:17.804228,0:00:00
154.64.245.126,41578,yes,1,0,1,0,0,2024-06-22 17:45:17.807474,0:00:00
154.64.245.126,48790,yes,1,0,1,0,0,2024-06-22 17:45:17.811506,0:00:00
154.64.245.126,35982,yes,1,0,1,0,0,2024-06-22 17:45:17.815437,0:00:00
154.64.245.126,2828,yes,1,0,1,0,0,2024-06-22 17:45:17.819890,0:00:00
154.64.245.126,9925,yes,1,0,1,0,0,2024-06-22 17:45:17.823358,0:00:00
154.64.245.126,1672,yes,1,0,1,0,0,2024-06-22 17:45:17.827593,0:00:00
154.64.245.126,16263,yes,1,0,1,0,0,2024-06-22 17:45:17.832445,0:00:00
154.64.245.126,9723,yes,1,0,1,0,0,2024-06-22 17:45:17.835806,0:00:00
154.64.245.126,16994,yes,1,0,1,0,0,2024-06-22 17:45:17.839374,0:00:00
154.64.245.126,60365,yes,1,0,1,0,0,2024-06-22 17:45:17.843625,0:00:00
154.64.245.126,32528,yes,1,0,1,0,0,2024-06-22 17:45:17.847447,0:00:00
154.64.245.126,28938,yes,1,0,1,0,0,2024-06-22 17:45:17.851657,0:00:00
154.64.245.126,7070,yes,1,0,1,0,0,2024-06-22 17:45:17.855628,0:00:00
154.64.245.126,23548,yes,1,0,1,0,0,2024-06-22 17:45:17.859494,0:00:00
154.64.245.126,57470,yes,1,0,1,0,0,2024-06-22 17:45:17.863525,0:00:00
154.64.245.126,55328,yes,1,0,1,0,0,2024-06-22 17:45:18.666435,0:00:00
154.64.245.126,40003,yes,1,0,1,0,0,2024-06-22 17:45:18.671385,0:00:00
154.64.245.126,59398,yes,1,0,1,0,0,2024-06-22 17:45:18.674949,0:00:00
154.64.245.126,41060,yes,1,0,1,0,0,2024-06-22 17:45:18.679385,0:00:00
154.64.245.126,47156,yes,1,0,1,0,0,2024-06-22 17:45:18.682661,0:00:00
154.64.245.126,46892,yes,1,0,1,0,0,2024-06-22 17:45:18.685962,0:00:00
154.64.245.126,10700,yes,1,0,1,0,0,2024-06-22 17:45:18.690071,0:00:00
154.64.245.126,40273,yes,1,0,1,0,0,2024-06-22 17:45:18.693332,0:00:00
154.64.245.126,63711,yes,1,0,1,0,0,2024-06-22 17:45:18.696823,0:00:00
154.64.245.126,15437,yes,1,0,1,0,0,2024-06-22 17:45:18.701090,0:00:00
154.64.245.126,18180,yes,1,0,1,0,0,2024-06-22 17:45:18.704349,0:00:00
154.64.245.126,41532,yes,1,0,1,0,0,2024-06-22 17:45:18.707377,0:00:00
154.64.245.126,14701,yes,1,0,1,0,0,2024-06-22 17:45:18.711717,0:00:00
154.64.245.126,2557,yes,1,0,1,0,0,2024-06-22 17:45:18.716140,0:00:00
154.64.245.126,3427,yes,1,0,1,0,0,2024-06-22 17:45:18.720179,0:00:00
154.64.245.126,30413,yes,1,0,1,0,0,2024-06-22 17:45:18.723657,0:00:00
154.64.245.126,25624,yes,1,0,1,0,0,2024-06-22 17:45:18.728376,0:00:00
154.64.245.126,20784,yes,1,0,1,0,0,2024-06-22 17:45:18.731900,0:00:00
154.64.245.126,64093,yes,1,0,1,0,0,2024-06-22 17:45:18.735709,0:00:00
154.64.245.126,16063,yes,1,0,1,0,0,2024-06-22 17:45:18.739558,0:00:00
154.64.245.126,32376,yes,1,0,1,0,0,2024-06-22 17:45:18.742850,0:00:00
154.64.245.126,10662,yes,1,0,1,0,0,2024-06-22 17:45:18.746262,0:00:00
154.64.245.126,61207,yes,1,0,1,0,0,2024-06-22 17:45:18.749360,0:00:00
154.64.245.126,1339,yes,1,0,1,0,0,2024-06-22 17:45:18.752737,0:00:00
154.64.245.126,42291,yes,1,0,1,0,0,2024-06-22 17:45:18.756201,0:00:00
154.64.245.126,4516,yes,1,0,1,0,0,2024-06-22 17:45:18.759355,0:00:00
154.64.245.126,59492,yes,1,0,1,0,0,2024-06-22 17:45:18.762564,0:00:00
154.64.245.126,14431,yes,1,0,1,0,0,2024-06-22 17:45:18.765736,0:00:00
154.64.245.126,51637,yes,1,0,1,0,0,2024-06-22 17:45:18.769431,0:00:00
154.64.245.126,36760,yes,1,0,1,0,0,2024-06-22 17:45:18.772553,0:00:00
154.64.245.126,38868,yes,1,0,1,0,0,2024-06-22 17:45:18.775382,0:00:00
154.64.245.126,34812,yes,1,0,1,0,0,2024-06-22 17:45:18.780280,0:00:00
154.64.245.126,63824,yes,1,0,1,0,0,2024-06-22 17:45:18.784078,0:00:00
154.64.245.126,48330,yes,1,0,1,0,0,2024-06-22 17:45:18.787742,0:00:00
154.64.245.126,12049,yes,1,0,1,0,0,2024-06-22 17:45:18.791645,0:00:00
154.64.245.126,59946,yes,1,0,1,0,0,2024-06-22 17:45:18.795299,0:00:00
154.64.245.126,42763,yes,2,0,2,0,0,2024-06-22 17:45:18.799067,0:00:03.914605
154.64.245.126,60325,yes,1,0,1,0,0,2024-06-22 17:45:18.802823,0:00:00
154.64.245.126,21941,yes,1,0,1,0,0,2024-06-22 17:45:18.805844,0:00:00
154.64.245.126,9644,yes,1,0,1,0,0,2024-06-22 17:45:18.810877,0:00:00
154.64.245.126,34235,yes,1,0,1,0,0,2024-06-22 17:45:18.814464,0:00:00
154.64.245.126,57200,yes,1,0,1,0,0,2024-06-22 17:45:18.819035,0:00:00
154.64.245.126,32708,yes,1,0,1,0,0,2024-06-22 17:45:18.822858,0:00:00
154.64.245.126,5320,yes,1,0,1,0,0,2024-06-22 17:45:18.826808,0:00:00
154.64.245.126,15345,yes,1,0,1,0,0,2024-06-22 17:45:18.831311,0:00:00
154.64.245.126,16780,yes,1,0,1,0,0,2024-06-22 17:45:18.835531,0:00:00
154.64.245.126,41732,yes,1,0,1,0,0,2024-06-22 17:45:18.839107,0:00:00
154.64.245.126,65432,yes,1,0,1,0,0,2024-06-22 17:45:18.841980,0:00:00
154.64.245.126,34914,yes,1,0,1,0,0,2024-06-22 17:45:18.845430,0:00:00
154.64.245.126,30800,yes,1,0,1,0,0,2024-06-22 17:45:18.852768,0:00:00
154.64.245.126,2081,yes,1,0,1,0,0,2024-06-22 17:45:18.856602,0:00:00
154.64.245.126,28616,yes,1,0,1,0,0,2024-06-22 17:45:18.860957,0:00:00
154.64.245.126,2238,yes,1,0,1,0,0,2024-06-22 17:45:18.864135,0:00:00
154.64.245.126,63970,yes,1,0,1,0,0,2024-06-22 17:45:19.669829,0:00:00
154.64.245.126,19250,yes,1,0,1,0,0,2024-06-22 17:45:19.673256,0:00:00
154.64.245.126,24851,yes,1,0,1,0,0,2024-06-22 17:45:19.677153,0:00:00
154.64.245.126,6554,yes,2,0,2,0,0,2024-06-22 17:45:19.680740,0:00:35.099585
154.64.245.126,44575,yes,1,0,1,0,0,2024-06-22 17:45:19.684467,0:00:00
154.64.245.126,3879,yes,1,0,1,0,0,2024-06-22 17:45:19.688077,0:00:00
154.64.245.126,13645,yes,1,0,1,0,0,2024-06-22 17:45:19.691581,0:00:00
154.64.245.126,57695,yes,1,0,1,0,0,2024-06-22 17:45:19.695031,0:00:00
154.64.245.126,15218,yes,1,0,1,0,0,2024-06-22 17:45:19.698948,0:00:00
154.64.245.126,10014,yes,1,0,1,0,0,2024-06-22 17:45:19.702123,0:00:00
154.64.245.126,45374,yes,1,0,1,0,0,2024-06-22 17:45:19.705774,0:00:00
154.64.245.126,47303,yes,1,0,1,0,0,2024-06-22 17:45:19.709536,0:00:00
154.64.245.126,59036,yes,1,0,1,0,0,2024-06-22 17:45:19.713672,0:00:00
154.64.245.126,17198,yes,1,0,1,0,0,2024-06-22 17:45:19.717041,0:00:00
154.64.245.126,39202,yes,1,0,1,0,0,2024-06-22 17:45:19.720720,0:00:00
154.64.245.126,21622,yes,1,0,1,0,0,2024-06-22 17:45:19.723885,0:00:00
154.64.245.126,4145,yes,1,0,1,0,0,2024-06-22 17:45:19.727510,0:00:00
154.64.245.126,59710,yes,1,0,1,0,0,2024-06-22 17:45:19.730969,0:00:00
154.64.245.126,64819,yes,1,0,1,0,0,2024-06-22 17:45:19.734096,0:00:00
154.64.245.126,17384,yes,1,0,1,0,0,2024-06-22 17:45:19.737867,0:00:00
154.64.245.126,14831,yes,1,0,1,0,0,2024-06-22 17:45:19.740890,0:00:00
154.64.245.126,9795,yes,1,0,1,0,0,2024-06-22 17:45:19.744388,0:00:00
154.64.245.126,33199,yes,1,0,1,0,0,2024-06-22 17:45:19.747289,0:00:00
154.64.245.126,19465,yes,1,0,1,0,0,2024-06-22 17:45:19.751306,0:00:00
154.64.245.126,32989,yes,1,0,1,0,0,2024-06-22 17:45:19.754399,0:00:00
154.64.245.126,44886,yes,1,0,1,0,0,2024-06-22 17:45:19.758522,0:00:00
154.64.245.126,59213,yes,1,0,1,0,0,2024-06-22 17:45:19.762754,0:00:00
154.64.245.126,9136,yes,1,0,1,0,0,2024-06-22 17:45:19.766090,0:00:00
154.64.245.126,54586,yes,1,0,1,0,0,2024-06-22 17:45:19.769479,0:00:00
154.64.245.126,49212,yes,1,0,1,0,0,2024-06-22 17:45:19.773162,0:00:00
154.64.245.126,48684,yes,1,0,1,0,0,2024-06-22 17:45:19.775707,0:00:00
154.64.245.126,8616,yes,1,0,1,0,0,2024-06-22 17:45:19.779030,0:00:00
154.64.245.126,26783,yes,1,0,1,0,0,2024-06-22 17:45:19.781602,0:00:00
154.64.245.126,55518,yes,1,0,1,0,0,2024-06-22 17:45:19.784610,0:00:00
154.64.245.126,53295,yes,1,0,1,0,0,2024-06-22 17:45:19.787800,0:00:00
154.64.245.126,45821,yes,1,0,1,0,0,2024-06-22 17:45:19.790895,0:00:00
154.64.245.126,50688,yes,1,0,1,0,0,2024-06-22 17:45:19.794052,0:00:00
154.64.245.126,40461,yes,1,0,1,0,0,2024-06-22 17:45:19.798887,0:00:00
154.64.245.126,34454,yes,1,0,1,0,0,2024-06-22 17:45:19.803085,0:00:00
154.64.245.126,22149,yes,1,0,1,0,0,2024-06-22 17:45:19.806590,0:00:00
154.64.245.126,19831,yes,2,0,2,0,0,2024-06-22 17:45:19.809823,0:00:31.023659
154.64.245.126,18639,yes,1,0,1,0,0,2024-06-22 17:45:19.812778,0:00:00
154.64.245.126,44632,yes,1,0,1,0,0,2024-06-22 17:45:19.815876,0:00:00
154.64.245.126,48811,yes,1,0,1,0,0,2024-06-22 17:45:19.819408,0:00:00
154.64.245.126,39141,yes,1,0,1,0,0,2024-06-22 17:45:19.822650,0:00:00
154.64.245.126,60246,yes,1,0,1,0,0,2024-06-22 17:45:19.825513,0:00:00
154.64.245.126,29964,yes,1,0,1,0,0,2024-06-22 17:45:19.828694,0:00:00
154.64.245.126,62526,yes,1,0,1,0,0,2024-06-22 17:45:19.831563,0:00:00
154.64.245.126,29621,yes,1,0,1,0,0,2024-06-22 17:45:19.835727,0:00:00
154.64.245.126,6536,yes,1,0,1,0,0,2024-06-22 17:45:19.839129,0:00:00
154.64.245.126,59932,yes,1,0,1,0,0,2024-06-22 17:45:19.843269,0:00:00
154.64.245.126,54066,yes,2,0,2,0,0,2024-06-22 17:45:19.847049,0:00:01.995106
154.64.245.126,42950,yes,1,0,1,0,0,2024-06-22 17:45:19.850869,0:00:00
154.64.245.126,38097,yes,1,0,1,0,0,2024-06-22 17:45:19.854119,0:00:00
154.64.245.126,48672,yes,1,0,1,0,0,2024-06-22 17:45:19.857559,0:00:00
154.64.245.126,19517,yes,1,0,1,0,0,2024-06-22 17:45:19.861559,0:00:00
154.64.245.126,46370,yes,1,0,1,0,0,2024-06-22 17:45:20.666605,0:00:00
154.64.245.126,62077,yes,1,0,1,0,0,2024-06-22 17:45:20.671644,0:00:00
154.64.245.126,46387,yes,1,0,1,0,0,2024-06-22 17:45:20.675228,0:00:00
154.64.245.126,38515,yes,1,0,1,0,0,2024-06-22 17:45:20.678744,0:00:00
154.64.245.126,18327,yes,1,0,1,0,0,2024-06-22 17:45:20.682604,0:00:00
154.64.245.126,13069,yes,1,0,1,0,0,2024-06-22 17:45:20.686005,0:00:00
154.64.245.126,56433,yes,1,0,1,0,0,2024-06-22 17:45:20.689592,0:00:00
154.64.245.126,63808,yes,1,0,1,0,0,2024-06-22 17:45:20.693080,0:00:00
154.64.245.126,47707,yes,1,0,1,0,0,2024-06-22 17:45:20.696455,0:00:00
154.64.245.126,64079,yes,1,0,1,0,0,2024-06-22 17:45:20.699971,0:00:00
154.64.245.126,56447,yes,1,0,1,0,0,2024-06-22 17:45:20.702935,0:00:00
154.64.245.126,30211,yes,1,0,1,0,0,2024-06-22 17:45:20.705839,0:00:00
154.64.245.126,2104,yes,1,0,1,0,0,2024-06-22 17:45:20.709735,0:00:00
154.64.245.126,27657,yes,1,0,1,0,0,2024-06-22 17:45:20.713250,0:00:00
154.64.245.126,55848,yes,1,0,1,0,0,2024-06-22 17:45:20.716764,0:00:00
154.64.245.126,8784,yes,1,0,1,0,0,2024-06-22 17:45:20.719461,0:00:00
154.64.245.126,16792,yes,1,0,1,0,0,2024-06-22 17:45:20.722278,0:00:00
154.64.245.126,9193,yes,1,0,1,0,0,2024-06-22 17:45:20.727972,0:00:00
154.64.245.126,63324,yes,1,0,1,0,0,2024-06-22 17:45:20.730811,0:00:00
154.64.245.126,36309,yes,1,0,1,0,0,2024-06-22 17:45:20.733249,0:00:00
154.64.245.126,58765,yes,1,0,1,0,0,2024-06-22 17:45:20.736333,0:00:00
154.64.245.126,34976,yes,1,0,1,0,0,2024-06-22 17:45:20.739402,0:00:00
154.64.245.126,30272,yes,1,0,1,0,0,2024-06-22 17:45:20.741701,0:00:00
154.64.245.126,38317,yes,1,0,1,0,0,2024-06-22 17:45:20.744131,0:00:00
154.64.245.126,38684,yes,1,0,1,0,0,2024-06-22 17:45:20.748151,0:00:00
154.64.245.126,53950,yes,1,0,1,0,0,2024-06-22 17:45:20.751105,0:00:00
154.64.245.126,12148,yes,1,0,1,0,0,2024-06-22 17:45:20.754483,0:00:00
154.64.245.126,27265,yes,1,0,1,0,0,2024-06-22 17:45:20.758438,0:00:00
154.64.245.126,47743,yes,1,0,1,0,0,2024-06-22 17:45:20.761592,0:00:00
154.64.245.126,27943,yes,1,0,1,0,0,2024-06-22 17:45:20.764758,0:00:00
154.64.245.126,51209,yes,1,0,1,0,0,2024-06-22 17:45:20.767998,0:00:00
154.64.245.126,5083,yes,1,0,1,0,0,2024-06-22 17:45:20.772046,0:00:00
154.64.245.126,45177,yes,1,0,1,0,0,2024-06-22 17:45:20.775142,0:00:00
154.64.245.126,61800,yes,1,0,1,0,0,2024-06-22 17:45:20.778250,0:00:00
154.64.245.126,2891,yes,1,0,1,0,0,2024-06-22 17:45:20.782535,0:00:00
154.64.245.126,64387,yes,1,0,1,0,0,2024-06-22 17:45:20.786004,0:00:00
154.64.245.126,500,yes,1,0,1,0,0,2024-06-22 17:45:20.790331,0:00:00
154.64.245.126,62907,yes,1,0,1,0,0,2024-06-22 17:45:20.793880,0:00:00
154.64.245.126,25497,yes,1,0,1,0,0,2024-06-22 17:45:20.797114,0:00:00
154.64.245.126,55574,yes,1,0,1,0,0,2024-06-22 17:45:20.800842,0:00:00
154.64.245.126,43092,yes,1,0,1,0,0,2024-06-22 17:45:20.804722,0:00:00
154.64.245.126,9565,yes,1,0,1,0,0,2024-06-22 17:45:20.808594,0:00:00
154.64.245.126,19238,yes,1,0,1,0,0,2024-06-22 17:45:20.811849,0:00:00
154.64.245.126,14522,yes,1,0,1,0,0,2024-06-22 17:45:20.815261,0:00:00
154.64.245.126,35931,yes,1,0,1,0,0,2024-06-22 17:45:20.818876,0:00:00
154.64.245.126,31879,yes,1,0,1,0,0,2024-06-22 17:45:20.822867,0:00:00
154.64.245.126,10748,yes,1,0,1,0,0,2024-06-22 17:45:20.826489,0:00:00
154.64.245.126,49157,yes,1,0,1,0,0,2024-06-22 17:45:20.830088,0:00:00
154.64.245.126,15382,yes,1,0,1,0,0,2024-06-22 17:45:20.834109,0:00:00
154.64.245.126,13424,yes,1,0,1,0,0,2024-06-22 17:45:20.837118,0:00:00
154.64.245.126,37615,yes,1,0,1,0,0,2024-06-22 17:45:20.840532,0:00:00
154.64.245.126,23368,yes,1,0,1,0,0,2024-06-22 17:45:20.843853,0:00:00
154.64.245.126,10922,yes,1,0,1,0,0,2024-06-22 17:45:20.847774,0:00:00
154.64.245.126,5948,yes,1,0,1,0,0,2024-06-22 17:45:20.851623,0:00:00
154.64.245.126,18748,yes,1,0,1,0,0,2024-06-22 17:45:20.855522,0:00:00
154.64.245.126,17657,yes,1,0,1,0,0,2024-06-22 17:45:20.858724,0:00:00
154.64.245.126,21824,yes,1,0,1,0,0,2024-06-22 17:45:20.861827,0:00:00
154.64.245.126,18508,yes,1,0,1,0,0,2024-06-22 17:45:21.665663,0:00:00
154.64.245.126,3051,yes,1,0,1,0,0,2024-06-22 17:45:21.670601,0:00:00
154.64.245.126,13851,yes,1,0,1,0,0,2024-06-22 17:45:21.673865,0:00:00
154.64.245.126,42354,yes,1,0,1,0,0,2024-06-22 17:45:21.677548,0:00:00
154.64.245.126,37943,yes,1,0,1,0,0,2024-06-22 17:45:21.680764,0:00:00
154.64.245.126,42643,yes,1,0,1,0,0,2024-06-22 17:45:21.688751,0:00:00
154.64.245.126,61433,yes,2,0,2,0,0,2024-06-22 17:45:21.692113,0:00:14.035221
154.64.245.126,61163,yes,1,0,1,0,0,2024-06-22 17:45:21.695223,0:00:00
154.64.245.126,43399,yes,1,0,1,0,0,2024-06-22 17:45:21.698995,0:00:00
154.64.245.126,39937,yes,1,0,1,0,0,2024-06-22 17:45:21.702605,0:00:00
154.64.245.126,1212,yes,1,0,1,0,0,2024-06-22 17:45:21.705923,0:00:00
154.64.245.126,40698,yes,1,0,1,0,0,2024-06-22 17:45:21.710079,0:00:00
154.64.245.126,10918,yes,2,0,2,0,0,2024-06-22 17:45:21.713508,0:00:05.027012
154.64.245.126,31717,yes,1,0,1,0,0,2024-06-22 17:45:21.716815,0:00:00
154.64.245.126,33031,yes,1,0,1,0,0,2024-06-22 17:45:21.720064,0:00:00
154.64.245.126,30102,yes,1,0,1,0,0,2024-06-22 17:45:21.723667,0:00:00
154.64.245.126,59074,yes,1,0,1,0,0,2024-06-22 17:45:21.727223,0:00:00
154.64.245.126,2396,yes,1,0,1,0,0,2024-06-22 17:45:21.730873,0:00:00
154.64.245.126,17707,yes,1,0,1,0,0,2024-06-22 17:45:21.734326,0:00:00
154.64.245.126,41450,yes,1,0,1,0,0,2024-06-22 17:45:21.737216,0:00:00
154.64.245.126,8181,yes,1,0,1,0,0,2024-06-22 17:45:21.740311,0:00:00
154.64.245.126,12451,yes,1,0,1,0,0,2024-06-22 17:45:21.743449,0:00:00
154.64.245.126,44873,yes,1,0,1,0,0,2024-06-22 17:45:21.747528,0:00:00
154.64.245.126,56408,yes,1,0,1,0,0,2024-06-22 17:45:21.750856,0:00:00
154.64.245.126,32867,yes,1,0,1,0,0,2024-06-22 17:45:21.753845,0:00:00
154.64.245.126,59516,yes,1,0,1,0,0,2024-06-22 17:45:21.760164,0:00:00
154.64.245.126,9845,yes,1,0,1,0,0,2024-06-22 17:45:21.763217,0:00:00
154.64.245.126,11696,yes,1,0,1,0,0,2024-06-22 17:45:21.767162,0:00:00
154.64.245.126,26253,yes,1,0,1,0,0,2024-06-22 17:45:21.770997,0:00:00
154.64.245.126,41915,yes,1,0,1,0,0,2024-06-22 17:45:21.775716,0:00:00
154.64.245.126,34739,yes,1,0,1,0,0,2024-06-22 17:45:21.783256,0:00:00
154.64.245.126,39111,yes,1,0,1,0,0,2024-06-22 17:45:21.787617,0:00:00
154.64.245.126,21963,yes,2,0,2,0,0,2024-06-22 17:45:21.790885,0:00:23.904285
154.64.245.126,24119,yes,1,0,1,0,0,2024-06-22 17:45:21.794063,0:00:00
154.64.245.126,44656,yes,1,0,1,0,0,2024-06-22 17:45:21.797093,0:00:00
154.64.245.126,12552,yes,1,0,1,0,0,2024-06-22 17:45:21.801775,0:00:00
154.64.245.126,26970,yes,1,0,1,0,0,2024-06-22 17:45:21.805997,0:00:00
154.64.245.126,38712,yes,1,0,1,0,0,2024-06-22 17:45:21.809377,0:00:00
154.64.245.126,12634,yes,1,0,1,0,0,2024-06-22 17:45:21.811845,0:00:00
154.64.245.126,1088,yes,1,0,1,0,0,2024-06-22 17:45:21.814383,0:00:00
154.64.245.126,4735,yes,1,0,1,0,0,2024-06-22 17:45:21.818929,0:00:00
154.64.245.126,39295,yes,1,0,1,0,0,2024-06-22 17:45:21.822716,0:00:00
154.64.245.126,58125,yes,1,0,1,0,0,2024-06-22 17:45:21.826530,0:00:00
154.64.245.126,27555,yes,1,0,1,0,0,2024-06-22 17:45:21.830390,0:00:00
154.64.245.126,25381,yes,1,0,1,0,0,2024-06-22 17:45:21.833883,0:00:00
154.64.245.126,51204,yes,1,0,1,0,0,2024-06-22 17:45:21.838206,0:00:00
154.64.245.126,54444,yes,1,0,1,0,0,2024-06-22 17:45:21.845317,0:00:00
154.64.245.126,6799,yes,1,0,1,0,0,2024-06-22 17:45:21.849368,0:00:00
154.64.245.126,2685,yes,1,0,1,0,0,2024-06-22 17:45:21.852684,0:00:00
154.64.245.126,5579,yes,1,0,1,0,0,2024-06-22 17:45:21.855648,0:00:00
154.64.245.126,46797,yes,1,0,1,0,0,2024-06-22 17:45:21.859364,0:00:00
154.64.245.126,910,yes,1,0,1,0,0,2024-06-22 17:45:21.862797,0:00:00
154.64.245.126,23129,yes,1,0,1,0,0,2024-06-22 17:45:22.667382,0:00:00
154.64.245.126,60291,yes,1,0,1,0,0,2024-06-22 17:45:22.670306,0:00:00
154.64.245.126,520,yes,1,0,1,0,0,2024-06-22 17:45:22.672334,0:00:00
154.64.245.126,54223,yes,1,0,1,0,0,2024-06-22 17:45:22.674870,0:00:00
154.64.245.126,25490,yes,1,0,1,0,0,2024-06-22 17:45:22.677011,0:00:00
154.64.245.126,24500,yes,1,0,1,0,0,2024-06-22 17:45:22.679705,0:00:00
154.64.245.126,37940,yes,1,0,1,0,0,2024-06-22 17:45:22.681794,0:00:00
154.64.245.126,53454,yes,1,0,1,0,0,2024-06-22 17:45:22.684456,0:00:00
154.64.245.126,40084,yes,1,0,1,0,0,2024-06-22 17:45:22.686570,0:00:00
154.64.245.126,46879,yes,1,0,1,0,0,2024-06-22 17:45:22.688641,0:00:00
154.64.245.126,60358,yes,1,0,1,0,0,2024-06-22 17:45:22.690289,0:00:00
154.64.245.126,21114,yes,1,0,1,0,0,2024-06-22 17:45:22.691776,0:00:00
154.64.245.126,24997,yes,1,0,1,0,0,2024-06-22 17:45:22.693716,0:00:00
154.64.245.126,29849,yes,1,0,1,0,0,2024-06-22 17:45:22.695587,0:00:00
154.64.245.126,62701,yes,1,0,1,0,0,2024-06-22 17:45:22.697395,0:00:00
154.64.245.126,14687,yes,1,0,1,0,0,2024-06-22 17:45:22.699047,0:00:00
154.64.245.126,556,yes,1,0,1,0,0,2024-06-22 17:45:22.700686,0:00:00
154.64.245.126,30036,yes,1,0,1,0,0,2024-06-22 17:45:22.702249,0:00:00
154.64.245.126,10610,yes,1,0,1,0,0,2024-06-22 17:45:22.703823,0:00:00
154.64.245.126,54422,yes,1,0,1,0,0,2024-06-22 17:45:22.705513,0:00:00
154.64.245.126,32681,yes,1,0,1,0,0,2024-06-22 17:45:22.707040,0:00:00
154.64.245.126,41490,yes,1,0,1,0,0,2024-06-22 17:45:22.709013,0:00:00
154.64.245.126,12467,yes,1,0,1,0,0,2024-06-22 17:45:22.710674,0:00:00
154.64.245.126,42566,yes,1,0,1,0,0,2024-06-22 17:45:22.716174,0:00:00
154.64.245.126,45288,yes,1,0,1,0,0,2024-06-22 17:45:22.718853,0:00:00
154.64.245.126,31269,yes,1,0,1,0,0,2024-06-22 17:45:22.720950,0:00:00
154.64.245.126,29920,yes,1,0,1,0,0,2024-06-22 17:45:22.723086,0:00:00
154.64.245.126,31291,yes,1,0,1,0,0,2024-06-22 17:45:22.726187,0:00:00
154.64.245.126,64393,yes,1,0,1,0,0,2024-06-22 17:45:22.728954,0:00:00
154.64.245.126,516,yes,1,0,1,0,0,2024-06-22 17:45:22.731891,0:00:00
154.64.245.126,17584,yes,1,0,1,0,0,2024-06-22 17:45:22.734019,0:00:00
154.64.245.126,14024,yes,1,0,1,0,0,2024-06-22 17:45:22.736142,0:00:00
154.64.245.126,9560,yes,1,0,1,0,0,2024-06-22 17:45:22.738433,0:00:00
154.64.245.126,61158,yes,1,0,1,0,0,2024-06-22 17:45:22.740429,0:00:00
154.64.245.126,40160,yes,1,0,1,0,0,2024-06-22 17:45:22.743344,0:00:00
154.64.245.126,5528,yes,1,0,1,0,0,2024-06-22 17:45:22.745493,0:00:00
154.64.245.126,24926,yes,1,0,1,0,0,2024-06-22 17:45:22.747929,0:00:00
154.64.245.126,4934,yes,1,0,1,0,0,2024-06-22 17:45:22.750067,0:00:00
154.64.245.126,60289,yes,1,0,1,0,0,2024-06-22 17:45:22.752085,0:00:00
154.64.245.126,32898,yes,1,0,1,0,0,2024-06-22 17:45:22.754962,0:00:00
154.64.245.126,46894,yes,1,0,1,0,0,2024-06-22 17:45:22.757124,0:00:00
154.64.245.126,62164,yes,1,0,1,0,0,2024-06-22 17:45:22.759654,0:00:00
154.64.245.126,5278,yes,1,0,1,0,0,2024-06-22 17:45:22.762187,0:00:00
154.64.245.126,49668,yes,1,0,1,0,0,2024-06-22 17:45:22.764702,0:00:00
154.64.245.126,46044,yes,1,0,1,0,0,2024-06-22 17:45:22.767920,0:00:00
154.64.245.126,32317,yes,1,0,1,0,0,2024-06-22 17:45:22.770572,0:00:00
154.64.245.126,30440,yes,1,0,1,0,0,2024-06-22 17:45:22.772721,0:00:00
154.64.245.126,12692,yes,1,0,1,0,0,2024-06-22 17:45:22.774888,0:00:00
154.64.245.126,65085,yes,1,0,1,0,0,2024-06-22 17:45:22.777233,0:00:00
154.64.245.126,37055,yes,1,0,1,0,0,2024-06-22 17:45:22.779647,0:00:00
154.64.245.126,47023,yes,1,0,1,0,0,2024-06-22 17:45:22.782171,0:00:00
154.64.245.126,35470,yes,1,0,1,0,0,2024-06-22 17:45:22.785122,0:00:00
154.64.245.126,42485,yes,1,0,1,0,0,2024-06-22 17:45:22.788001,0:00:00
154.64.245.126,41238,yes,1,0,1,0,0,2024-06-22 17:45:22.790431,0:00:00
154.64.245.126,53081,yes,1,0,1,0,0,2024-06-22 17:45:22.792647,0:00:00
